name;url;brand;availability;price
MP2229GQ-Z, Преобразователь постоянного тока понижающий 4.5В...21В 14-Pin QFN лента на катушке;/product0/8024375875;Monolithic;6 дней,402 шт.;79
MP2329CGG-Z, Преобразователь постоянного тока понижающий 4.5В...24В 11-Pin QFN лента на катушке;/product0/8020923063;Monolithic;6 дней,485 шт.;67
MP2403DN-LF-Z, Преобразователь постоянного тока понижающий 4.6В...32В 8-Pin SOIC N EP лента на катушке;/product0/8021122878;Monolithic;6 дней,563 шт.;92
MP2467DN-LF-Z, Преобразователь постоянного тока понижающий 6В до 36В 8-SOIC N EP лента на катушке;/product0/8017555429;Monolithic;6 дней,517 шт.;120
MP24943DN-LF-Z, Преобразователь постоянного тока понижающий 4.5В...55В 8-Pin SOIC EP лента на катушке;/product0/8020923062;Monolithic;6 дней,345 шт.;76
MP2494DN-LF-Z, Преобразователь постоянного тока понижающий 4.5В...55В 8-Pin SOIC N EP лента на катушке;/product0/8020923061;Monolithic;6 дней,286 шт.;98
MP2560DN-LF-Z, Преобразователь импульсный понижающий 42В 2.5А 4.8МГц SOIC-8E;/product0/8025699925;Monolithic;6 дней,495 шт.;120
MP3421GG-Z, Преобразователь постоянного тока повышающий 1.9В...5.5В 14-Pin QFN лента на катушке;/product0/8021122882;Monolithic;6 дней,300 шт.;91
MP3429GL-Z, Преобразователь постоянного тока 16В/21А, 600кГц;/product0/8025336912;Monolithic;6 дней,152 шт.;160
MP4560DN-LF-Z, Преобразователь постоянного тока понижающий 55В 2A 2МГц для поверхностного монтажа SOIC-8E;/product0/8003303838;Monolithic;6 дней,1736 шт.;120
MP8756GD-Z, Преобразователь постоянного тока понижающий 26В 6А;/product0/8021155846;Monolithic;6 дней,407 шт.;76
MP8758HGL-Z, Преобразователь постоянного тока высокоэффективный понижающий синхронный 22В 10А;/product0/8025316033;Monolithic;6 дней,246 шт.;140
MP8765GQ-Z, Преобразователь постоянного тока синхронный понижающий 24В 6A;/product0/8021155844;Monolithic;6 дней,92 шт.;85
MP9457GF-Z, Преобразователь постоянного тока понижающий синхронный программируемый 3А;/product0/8025337065;Monolithic;6 дней,149 шт.;170
MP9942GJ-Z;/product0/8021155841;Monolithic;6 дней,292 шт.;58
MP9943GQ-Z, Преобразователь постоянного тока понижающий 4В...30В 8-Pin QFN лента на катушке;/product0/8021155847;Monolithic;6 дней,657 шт.;110
MPQ2143DJ-AEC1-LF-Z, Преобразователь постоянного тока синхронный понижающий 5.5В 3A 1.2МГц;/product0/8021460572;Monolithic;6 дней,51 шт.;95
NCP1400ASN50T1G;/product0/8038550075;ON Semiconductor;no;990
NCP1402SN33T1G, Преобразователь постоянного тока 200мА, фазовая модуляция повышающий микромощный;/product0/8747208437;ON Semiconductor;no;220
NCP1650DR2G, ИС коррекции коэффициента мощности;/product0/8521525445;ON Semiconductor;no;130
NCP3163PWG, Преобразователь постоянного тока понижающий-повышающий инвертирующий подстраиваемый;/product0/8873925487;ON Semiconductor;no;300
NCP3170BDR2G, Преобразователь постоянного тока понижающий синхронный подстраиваемый 3А;/product0/8000481330;ON Semiconductor;no;250
PAM2306AYPKE, Преобразователь постоянного тока 2.5В до 5.5В синхронный понижающий сдвоенный выход 3.3В/1.8В 1А;/product0/8016279566;Diodes;no;78
PN8055SM-A1, Преобразователь постоянного тока со встроенным ключом MOSFET;/product0/8026615611;Chipown;6 дней,780 шт.;58
PN8309HSE-A1, Преобразователь постоянного тока синхронный со встроенным ключом MOSFET;/product0/8021751446;Chipown;6 дней,500 шт.;79
PS2533L-1-F3-A, Оптоизолятор 5кВ транзистор Дарлингтона 4SMD;/product0/8022108902;Renesas;6 дней,525 шт.;140
REG71050DDCR, Преобразователь постоянного тока мультиконфигурационный 5В;/product0/8004512924;Texas Instruments;no;210
RT6154AGQW, Преобразователь постоянного тока повышающий подстраиваемый 4A 14WDFN;/product0/8027796641;RICH;6 дней,472 шт.;150
RT6302GSP, Преобразователь постоянного тока понижающий асинхронный подстраиваемый вход 60В выход 2.5А ESOP-8;/product0/8013287057;RICH;6 дней,7908 шт.;58
RT6362GQW, Преобразователь постоянного тока понижающий асинхронный подстраиваемый вход 60В выход 2.5А;/product0/8022642135;RICH;6 дней,150 шт.;170
RT8279GSP, Преобразователь постоянного тока понижающий подстраиваемый выход 5А 8SOP;/product0/8020835566;RICH;6 дней,666 шт.;77
RT8577AGQW, Драйвер LED ШИМ 4-х канальный выход 120мА 20WQFN;/product0/8016170669;RICH;6 дней,2931 шт.;320
SCM1301ATA, Преобразователь постоянного тока вход 4.5....40В понижающий подстраиваемый 1А;/product0/8018883013;Mornsun;6 дней,11757 шт.;23
SQ27403FCA, Преобразователь постоянного тока понижающий 3.5А, вход 4.2...40В выход 0.6В (минимум) 300кГц...2.2МГц;/product0/8026615626;Silergy;6 дней,56 шт.;220
ST1S06PUR, Преобразователь постоянного тока понижающий 1.5А, вход 2.6...5.5В выход 0.8 - 5В 1,5МГц. КПД 90%.;/product0/8174161328;ST Microelectronics;6 дней,1299 шт.;150
ST1S09PUR, Преобразователь постоянного тока понижающий 2.0А, вход 2.6...5.5В выход 0.8 - 5В 1,5МГц. КПД 90%.;/product0/8326368775;ST Microelectronics;6 дней,354 шт.;170
ST1S12GR, Преобразователь постоянного тока понижающий 0.7А, вход 2.5...5.5В выход 0.6 - 5.0В 1,7МГц. КПД 90%.;/product0/8224168800;ST Microelectronics;6 дней,2895 шт.;70
ST1S40IDR, Преобразователь постоянного тока понижающий синхронный подстраиваемый 3А;/product0/8000168122;ST Microelectronics;6 дней,609 шт.;120
ST1S40IPUR, Преобразователь постоянного тока понижающий синхронный подстраиваемый 3А;/product0/8025265894;ST Microelectronics;6 дней,212 шт.;190
ST1S41PHR, Преобразователь постоянного тока понижающий 4В до 18В;/product0/8647678053;ST Microelectronics;6 дней,2119 шт.;160
ST1S50PUR, Преобразователь постоянного тока понижающий синхронный подстраиваемый 4А;/product0/8010549242;ST Microelectronics;6 дней,321 шт.;180
SY7304DBC, Преобразователь DC-DC повышающий 4А вход 0.6В...33В выход 3В...33В 1МГц DFN-10-EP(3x3);/product0/8026615629;Silergy;6 дней,210 шт.;110
SY7901DBC, Преобразователь DC-DC DFN-10(3x3);/product0/8026707619;Silergy;6 дней,486 шт.;68
SY81012VDC, Преобразователь импульсный понижающий синхронный высокоэффективный 16В 12А;/product0/8033070660;Silergy;6 дней,188 шт.;130
SY8105ADC, Преобразователь постоянного тока понижающий 4.5В...16В 6-Pin TSOT-23 лента на катушке;/product0/8024403452;Silergy;6 дней,796 шт.;41
SY8113BADC, Преобразователь постоянного тока понижающий 4.5В...16В 6-Pin TSOT-23;/product0/8024723217;Silergy;6 дней,955 шт.;38
SY8501FCC, Преобразователь постоянного тока понижающий синхронный 100В 1А 500кГц;/product0/8024403445;Silergy;6 дней,457 шт.;170
SY9702QOC, Преобразователь постоянного тока понижающий/повышающий 2А 1МГц;/product0/8027796639;Silergy;6 дней,300 шт.;110
TC7660CPA, Преобразователь постоянного тока с переключаемым конденсатором инвертирующий подстраиваемый;/product0/8016170618;Microchip;no;52
THN 15-1221 Преобразователь DC/DC, 15Вт, Uвх=9-18VDC, Uвых=5VDC/1.5A;/product0/8024194654;Traco;6 дней,1 шт.;2800
TL598CDR, Контроллеры импульсных преобразователей;/product0/8015654474;Texas Instruments;no;300
TLV62080DSGR, Преобразователь постоянного тока понижающий синхронный подстраиваемый 1.2А;/product0/8001891034;Texas Instruments;no;55
TLV62568DBVR, Преобразователь постоянного тока понижающий синхронный 1А;/product0/8002885345;Texas Instruments;no;87
TLV62569PDDCR, Преобразователь постоянного тока понижающий синхронный 2А;/product0/8024750220;Texas Instruments;no;14
TNY268GN-TL, ШИМ-контроллер Low Power Off-line switcher, 15 - 23 W (132KHz);/product0/8511333573;Power Integrations;6 дней,1008 шт.;220
TNY277GN-TL, Автономный ключ 700В 132 кГц эффективный режим холостого хода;/product0/8016242473;Power Integrations;6 дней,5 шт.;170
TOP254PN, ШИМ-контроллер Off-line PWM switch, 11 - 16 W;/product0/8950703015;Power Integrations;6 дней,14 шт.;310
TPS3837K33DBVR, Супервизор;/product0/8006381493;Texas Instruments;no;410
TPS40200DRBT, ШИМ контроллер понижающий связь по напряжению 8SON;/product0/8016170673;Texas Instruments;no;200
TPS53313RGER, Преобразователь постоянного тока понижающий вход 4.4....16В одноканальный выход 0.6...11.2В 6А 24-Pin VQFN EP;/product0/8025266456;Texas Instruments;no;230
TPS53515RVER, Преобразователь импульсный понижающий синхронный 1.5В...18В 12A 28-VQFN-CLIP -40°С...+85°С;/product0/8024862480;Texas Instruments;no;180
TPS54060ADGQR, Преобразователь постоянного тока понижающий подстраиваемый 0.5А;/product0/8021522438;Texas Instruments;no;360
TPS54228D, PMIC;/product0/8007955638;Texas Instruments;no;1100
TPS5430DDAR, Преобразователь постоянного тока понижающий подстраиваемый 3А;/product0/8190323231;Texas Instruments;no;46
TPS54426PWP, Стабилизатор напряжения 4А;/product0/8432509412;Texas Instruments;no;170
TPS54427DDAR, Преобразователь постоянного тока понижающий синхронный подстраиваемый 4А;/product0/8009521136;Texas Instruments;no;240
TPS54519RTET, DC-DC преобразователь интегральный;/product0/8003272842;Texas Instruments;no;220
TPS54560DDAR, Преобразователь постоянного тока понижающий подстраиваемый 5А;/product0/8001583926;Texas Instruments;no;150
TPS55340RTER, DC-DC преобразователи интегральные;/product0/8022378952;Texas Instruments;no;230
TPS563209DDCR, Преобразователь постоянного тока понижающий синхронный подстраиваемый 3А;/product0/8001834232;Texas Instruments;no;27
TPS60400DBVT, Микросхемы;/product0/8021505277;Texas Instruments;no;250
TPS60401DBVR, Преобразователь постоянного тока с переключаемым конденсатором инвертирующий;/product0/8003224324;Texas Instruments;no;140
TPS60402DBVR, Преобразователь постоянного тока с переключаемым конденсатором инвертирующий;/product0/8001929555;Texas Instruments;no;130
TPS61071DDCR, Преобразователь постоянного тока повышающий синхронный подстраиваемый 0.6А;/product0/8002086334;Texas Instruments;no;51
TPS61085DGKR, Преобразователь постоянного тока повышающий подстраиваемый 2А;/product0/8001766826;Texas Instruments;no;80
TPS61175PWPR, Преобразователь постоянного тока мультиконфигурационный подстраиваемый;/product0/8021884673;Texas Instruments;no;180
TPS61291DRVR, Преобразователь постоянного тока повышающий синхронный 0.2А;/product0/8001887748;Texas Instruments;no;160
TPS62007DGSR, Преобразователь постоянного тока понижающий синхронный 3.3В;/product0/8001597427;Texas Instruments;no;230
TPS62110MRSAREP;/product0/8011959275;Texas Instruments;no;2710
TPS62177DQCR, Преобразователь постоянного тока повышающий синхронный 3.3В 0.5А;/product0/8004267927;Texas Instruments;no;95
TPS62260DRVR, Преобразователь постоянного тока понижающий синхронный подстраиваемый 0.6А;/product0/8008814327;Texas Instruments;no;200
TPS62560DRVR, Преобразователь постоянного тока понижающий синхронный подстраиваемый 0.6А;/product0/8004497632;Texas Instruments;no;99
TPS62590DRVR, Преобразователь постоянного тока понижающий синхронный подстраиваемый 1А;/product0/8007449426;Texas Instruments;no;64
TPS630250RNCR;/product0/8010005297;Texas Instruments;no;330
TPS63030DSKR, Преобразователь постоянного тока понижающий-повышающий синхронный подстраиваемый;/product0/8001536724;Texas Instruments;no;91
TPS630701RNMR;/product0/8016498964;Texas Instruments;no;120
TPS65160PWP, Драйвер управления питанием ЖК ТВ;/product0/8340211271;Texas Instruments;no;150
TPS65168RSB, Драйвер управления питанием ЖК ТВ;/product0/8220397662;Texas Instruments;no;52
TPS65170RHD, Преобразователь постоянного тока для ЖК-дисплеев с тонкопленочными транзисторами;/product0/8932765018;Texas Instruments;no;130
XL6013E1, Стабилизатор тока LED 2А 60В 400кГц;/product0/8016751753;XLSEMI;6 дней,3622 шт.;39
XR76108ELTR-F, Преобразователь постоянного тока 4.5В до 22В синхронный понижающий выход 0.6В 8А 30-Pin QFN EP лента на катушке;/product0/8025386101;Maxlinear;no;320
XR76112ELTR-F, Преобразователь постоянного тока 4.5В до 22В синхронный понижающий выход 0.6В 12А 30-Pin QFN EP лента на катушке;/product0/8025316240;Maxlinear;no;290
XR76208ELTR-F, Преобразователь постоянного тока понижающий синхронный 40В 8А;/product0/8025316034;Maxlinear;no;360
Микросхема ST1S14PHR;/product0/8024580094;ST Microelectronics;6 дней,4741 шт.;600
40IMX4-05-8, Преобразователи постоянного тока в постоянный с изоляцией DC-DC CONVERTERDC-DC, 4Вт, Uвх=16.8…75В, Выход 5В/700мА, изоляция 150;/product0/8007697621;Power-One;11-13 дней,8 шт.;12300
760390012;/product0/8002030968;Wurth;9-11 дней,202 шт.;500
ADM660ARUZ;/product0/8002981991;Analog Devices;no;490
ADM691AARWZ;/product0/8002987721;Analog Devices;no;1390
ADM693AARNZ;/product0/8002987726;Analog Devices;no;870
ADM8660ARZ;/product0/8002987747;Analog Devices;no;780
ADP1110AR-3.3;/product0/8004028929;Analog Devices;no;320
ADP1111ARZ;/product0/8002987749;Analog Devices;no;1740
ADP2108AUJZ-1.2;/product0/8002972829;Analog Devices;no;480
ADP2108AUJZ-1.8-R7;/product0/8014358855;Analog Devices;no;69
ADP2302ARDZ;/product0/8002983880;Analog Devices;no;910
ADP5070ACPZ;/product0/8002976580;Analog Devices;no;910
"AM1DR-1212S-RZ, DC/DC преобразователь, 1Вт, вход 10.8…13.2В, выход 12В/83мА; конст ИП\Преобразователь 10,8~13,2В в 12В/0,083А\";/product0/8010783049;No trademark;2 недели,10 шт.;3930
"AM1L-1215D-NZ, DC/DC преобразователь, 1Вт, вход 10.8…13.2В, выход ±15В/±33мА; конст ИП\Преобразователь 10,8~13,2В в +/-15В/0,033";/product0/8010783051;Aimtech;2 недели,10 шт.;6540
"AM1L-2415DH30-FZ, DC/DC преобразователь, 1 Вт, вход 21.6-26.4 В, выход +15, -15 В/±34 мА; конст ИП\Преобразователь 21,6~26,4В в +/-15В/0,034";/product0/8010783052;Aimtech;2 недели,10 шт.;6540
"AM2G-2405DZ, DC/DC преобразователь 2 Вт; вход 18~36 В; двуполярный выход -5; 5 В; -0.2 А; -40~85 ?C , дерейтинг при 85 ?C; изоляция 1000 VDC";/product0/8007241741;Aimtec;11-13 дней,1 шт.;1190
AOZ1073AIL;/product0/8020768233;Alpha & Omega;no;160
AOZ1280CI;/product0/8002023410;Alpha & Omega;no;150
AOZ2151EQI-30;/product0/8020677175;Alpha & Omega;no;480
AP3012KTR;/product0/8009458644;Diodes;no;120
AP3211K;/product0/8001935931;Diodes;no;140
ASA00CC18-LS;/product0/8016879865;Artesyn;9-11 дней,1 шт.;6800
BEI15-150-Q12P-C;/product0/8927914089;Murata Power;7 дней,23 шт.;5150
BST-15/100-D48-C;/product0/8611091093;Murata Power;7 дней,13 шт.;5250
CME0505DC;/product0/8001937912;Murata;9-11 дней,2 шт.;1300
CN100A110-24 DС/DC преобразователь;/product0/8159026067;TDK;7 дней,11 шт.;22220
D01-01(A3), ПРЕОБРАЗОВАТЕЛИ ПОСТОЯННОГО ТОКА В ПОСТОЯННЫЙ МОЩНОСТЬ 1 ВАТТ;/product0/8010140334;Erammar;11-13 дней,38 шт.;620
DC/DC преобразователь MTU1D0505MC;/product0/8007489136;Murata Power;7 дней,60 шт.;1230
DC/DC преобразователь TEN 3-2422;/product0/8036909650;Traco;7 дней,987 шт.;3920
DC/DC преобразователь TEN 3-4813;/product0/8036909661;Traco;7 дней,6 шт.;3780
DC/DC преобразователь TEN 5-4813;/product0/8036909662;Traco;7 дней,8 шт.;5120
DC/DC преобразователь THD15-2423WIN;/product0/8036909656;Traco;7 дней,70 шт.;15100
DC/DC преобразователь TON 15-2411 TRA;/product0/8036909660;Traco;7 дней,6 шт.;9960
DCH010515DN7;/product0/8002951114;Texas Instruments;no;4050
DCP010515DBP;/product0/8010019648;Texas Instruments;no;2660
DCP021205U;/product0/8002950481;Texas Instruments;no;5300
DD03S2405A;/product0/8004053745;Delta Electronics;9-11 дней,1 шт.;5130
DPA425PN;/product0/8002008557;Power Integrations;9-11 дней,5 шт.;1240
DPA425R;/product0/8003678672;Power Integrations;9-11 дней,55 шт.;980
DPA426R;/product0/8001974739;Power Integrations;9-11 дней,43 шт.;1130
DS1232LPSN-2+;/product0/8003807337;Analog Devices;no;1270
DS1708SESA+;/product0/8002980654;Analog Devices;no;780
DS1812-5+BULK!;/product0/8002989219;Analog Devices;no;1060
DS1831S+;/product0/8002977822;Analog Devices;no;1720
DW03-43A, DC/DC Converters 12VDC/Range 9 to 36VDC (Obsolete);/product0/8008420321;FRANMAR;11-13 дней,47 шт.;1480
ECCC411-LV-CT;/product0/8036845604;ENDA;9-11 дней,1 шт.;23120
EL357N-G;/product0/8001978283;Everlight;9-11 дней,493 шт.;140
HMC531LP5E;/product0/8013443838;Analog Devices;no;6430
HQA2W120W120V-007-S DC/DC преобразователь 1/4 Brick, 120Вт, Вх: 9...40В, Вых: 12В, с;/product0/8901240525;TDK;7 дней,5 шт.;23440
HQA2W120W240V-N07-S DC/DC преобразователь 1/4 Brick, 120Вт, Вх: 9...40В, Вых: 24В, бе;/product0/8461708256;TDK;7 дней,5 шт.;23450
HV9150K6-G;/product0/8008300734;Microchip;no;500
IAS0105D05;/product0/8007498210;XP Power;9-11 дней,4 шт.;2050
ICL7660ACBAZA;/product0/8001988864;Renesas;9-11 дней,96 шт.;380
ICL7660ACPAZ;/product0/8013459443;Renesas;9-11 дней,8 шт.;630
ICL7660AIBAZA;/product0/8001988865;Renesas;9-11 дней,256 шт.;250
ICL7660CSA+;/product0/8002989775;Analog Devices;no;1070
ICL7660SIBAZ;/product0/8001974755;Renesas;9-11 дней,204 шт.;390
ICL7662CBA+;/product0/8002977994;Analog Devices;no;480
ICL7662CPA+;/product0/8002989777;Analog Devices;no;520
ICL7665ACPA+;/product0/8002978945;Analog Devices;no;1000
IE2405S;/product0/8008023227;XP Power;9-11 дней,2 шт.;2290
IL2412S;/product0/8001943452;XP Power;9-11 дней,3 шт.;1070
IRS27952S;/product0/8002016249;Infineon;no;870
ISA1212;/product0/8003219910;XP Power;9-11 дней,4 шт.;2380
ISL59601IRZ;/product0/8002011632;Renesas;9-11 дней,2 шт.;4330
JCD0624D15;/product0/8009411346;XP Power;9-11 дней,1 шт.;8420
L296P;/product0/8002031139;ST Microelectronics;9-11 дней,2 шт.;520
L4960;/product0/8002031251;ST Microelectronics;9-11 дней,2 шт.;460
L4964;/product0/8002031254;ST Microelectronics;9-11 дней,1 шт.;590
L5970D;/product0/8001978079;ST Microelectronics;9-11 дней,496 шт.;260
L5972D;/product0/8002031270;ST Microelectronics;9-11 дней,192 шт.;290
L5973AD;/product0/8001977901;ST Microelectronics;9-11 дней,221 шт.;570
L5973D;/product0/8001973464;ST Microelectronics;9-11 дней,967 шт.;400
L5981;/product0/8002007342;ST Microelectronics;9-11 дней,58 шт.;180
L5988D;/product0/8002886972;ST Microelectronics;9-11 дней,10 шт.;480
L6920D;/product0/8002004555;ST Microelectronics;9-11 дней,93 шт.;670
L7986A;/product0/8002023329;ST Microelectronics;9-11 дней,274 шт.;440
LM20143MH;/product0/8003102826;Texas Instruments;no;860
LM22670MR-ADJ;/product0/8002952676;Texas Instruments;no;790
LM22672MR-5.0;/product0/8004024792;Texas Instruments;no;1030
LM22673MR-ADJ;/product0/8004024793;Texas Instruments;no;750
LM22674MR-5.0;/product0/8007949048;Texas Instruments;no;610
LM22674MR-ADJ;/product0/8002952677;Texas Instruments;no;630
LM22675MR-5.0;/product0/8004024794;Texas Instruments;no;900
LM22675MR-ADJ;/product0/8004024795;Texas Instruments;no;940
LM22676MR-5.0;/product0/8002952678;Texas Instruments;no;760
LM22676MR-ADJ;/product0/8004024796;Texas Instruments;no;490
LM22679TJ-ADJ;/product0/8004024797;Texas Instruments;no;1560
LM22680MR-ADJ;/product0/8026707081;Texas Instruments;no;680
LM25007MM;/product0/8003281222;Texas Instruments;no;640
LM25007SD;/product0/8002950968;Texas Instruments;no;700
LM25011MY;/product0/8002948292;Texas Instruments;no;440
LM25011Q1MY;/product0/8008600214;Texas Instruments;no;1070
LM25085MY;/product0/8002952679;Texas Instruments;no;590
LM25575MH;/product0/8002949938;Texas Instruments;no;650
LM2574HVM-12;/product0/8009143374;Texas Instruments;no;1210
LM2574M-12;/product0/8002949789;Texas Instruments;no;580
LM2574M-3.3;/product0/8002947209;Texas Instruments;no;670
LM2574M-5.0;/product0/8002947208;Texas Instruments;no;660
LM2574M-ADJ;/product0/8010821775;Texas Instruments;no;610
LM2574N-12;/product0/8002947210;Texas Instruments;no;810
LM2574N-12G;/product0/8002978029;ON Semiconductor;no;650
LM2574N-3.3;/product0/8003178074;Texas Instruments;no;620
LM2574N-5.0;/product0/8002947211;Texas Instruments;no;570
LM2574N-ADJ;/product0/8002947212;Texas Instruments;no;980
LM2575-3.3WT;/product0/8008402083;Microchip;no;790
LM2575D2T-ADJR4G;/product0/8002989356;ON Semiconductor;no;670
LM2575HVS-12;/product0/8002950270;Texas Instruments;no;740
LM2575HVS-ADJ;/product0/8003676965;Texas Instruments;no;800
LM2575S-15;/product0/8002947217;Texas Instruments;no;890
LM2575S-ADJ;/product0/8002947220;Texas Instruments;no;380
LM2575T-3.3;/product0/8014710183;Texas Instruments;no;420
LM2575T-5.0;/product0/8002947221;Texas Instruments;no;500
LM2575T-ADJG;/product0/8002978033;ON Semiconductor;no;480
LM2576D2T-005G;/product0/8002989576;ON Semiconductor;no;600
LM2576D2T-ADJR4G;/product0/8007155279;ON Semiconductor;no;460
LM2576HVS-ADJ;/product0/8002949939;Texas Instruments;no;820
LM2576S-12;/product0/8002949940;Texas Instruments;no;290
LM2576S-3.3;/product0/8002947227;Texas Instruments;no;580
LM2576S-ADJ;/product0/8003102443;Texas Instruments;no;410
LM2576T-12;/product0/8002947229;Texas Instruments;no;580
LM2576T-3.3;/product0/8014705920;Texas Instruments;no;570
LM2576T-3.3/LF03;/product0/8002953308;Texas Instruments;no;940
LM2576T-ADJ;/product0/8007971930;HTC;9-11 дней,57 шт.;260
LM2577T-ADJ;/product0/8002947238;Texas Instruments;no;950
LM2586S-ADJ;/product0/8008496134;Texas Instruments;no;2080
LM2588S-12;/product0/8004302066;Texas Instruments;no;3550
LM2588S-ADJ;/product0/8009945429;Texas Instruments;no;2210
LM2591HVS-ADJ;/product0/8002950271;Texas Instruments;no;1300
LM2592HVS-ADJ;/product0/8003843122;Texas Instruments;no;1260
LM2593HVT-ADJ;/product0/8002964374;Texas Instruments;no;1650
LM2594HVM-5.0;/product0/8002947252;Texas Instruments;no;720
LM2594HVN-ADJ;/product0/8003676874;Texas Instruments;no;1210
LM2594M-12;/product0/8002947254;Texas Instruments;no;870
LM2594M-5.0;/product0/8002947256;Texas Instruments;no;500
LM2594M-ADJ;/product0/8002947257;Texas Instruments;no;640
LM2595S-ADJ;/product0/8025677551;Texas Instruments;no;700
LM2595S-ADJ;/product0/8031093890;UMW;9-11 дней,63 шт.;200
LM2595T-12;/product0/8003347931;Texas Instruments;no;610
LM2596HVGT-ADJ;/product0/8015655538;HTC;9-11 дней,5 шт.;440
LM2596S-12;/product0/8002950975;Texas Instruments;no;880
LM2596S-3.3;/product0/8002949942;Texas Instruments;no;570
LM2596S-5.0;/product0/8002947260;Texas Instruments;no;550
LM2596S-ADJ;/product0/8028842138;Fulihao;9-11 дней,205 шт.;190
LM2596T-12;/product0/8002947262;Texas Instruments;no;1160
LM2597M-12;/product0/8020896358;Texas Instruments;no;610
LM2597M-5.0;/product0/8002947264;Texas Instruments;no;1050
LM2623AMM;/product0/8002947266;Texas Instruments;no;460
LM2623MM;/product0/8002950275;Texas Instruments;no;250
LM2660M;/product0/8002947268;Texas Instruments;no;290
LM2660MM;/product0/8002951607;Texas Instruments;no;300
LM2663M;/product0/8002947270;Texas Instruments;no;290
LM2665M6;/product0/8003168040;Texas Instruments;no;170
LM2670S-5.0;/product0/8002950977;Texas Instruments;no;1430
LM2671M-3.3;/product0/8003694401;Texas Instruments;no;1020
LM2671M-5.0;/product0/8002949788;Texas Instruments;no;980
LM2672M-12;/product0/8002950276;Texas Instruments;no;1020
LM2672M-3.3;/product0/8002950277;Texas Instruments;no;860
LM2672M-ADJ;/product0/8002947271;Texas Instruments;no;710
LM2673S-3.3;/product0/8002950278;Texas Instruments;no;1180
LM2674M-12;/product0/8002949790;Texas Instruments;no;710
LM2674M-3.3;/product0/8002949954;Texas Instruments;no;700
LM2674M-ADJ;/product0/8002947272;Texas Instruments;no;570
LM2675M-3.3;/product0/8002947275;Texas Instruments;no;630
LM2675M-5.0;/product0/8002947276;Texas Instruments;no;480
LM2675M-ADJ;/product0/8002947277;Texas Instruments;no;490
LM2676S-12;/product0/8002950280;Texas Instruments;no;820
LM2676S-3.3;/product0/8002947278;Texas Instruments;no;1370
LM2676S-5.0;/product0/8002947279;Texas Instruments;no;720
LM2676S-ADJ;/product0/8002947280;Texas Instruments;no;610
LM2676T-ADJ;/product0/8002947283;Texas Instruments;no;1130
LM2677S-ADJ;/product0/8002947284;Texas Instruments;no;1650
LM2677T-ADJ;/product0/8009182490;Texas Instruments;no;1680
LM2678S-12;/product0/8002950978;Texas Instruments;no;1350
LM2678S-5.0;/product0/8002947285;Texas Instruments;no;1100
LM2679T-ADJ;/product0/8003040947;Texas Instruments;no;1470
LM27313XMF;/product0/8002950756;Texas Instruments;no;190
LM2731YMF;/product0/8002949969;Texas Instruments;no;240
LM2733YMF;/product0/8002947290;Texas Instruments;no;210
LM2734XMK;/product0/8002950282;Texas Instruments;no;760
LM2735XMF;/product0/8003261861;Texas Instruments;no;580
LM2736XMK;/product0/8002950283;Texas Instruments;no;460
LM2736YMK;/product0/8002950284;Texas Instruments;no;570
LM2841XMK-ADJL;/product0/8002953641;Texas Instruments;no;780
LM2841YMK-ADJL;/product0/8002948293;Texas Instruments;no;790
LM2852XMXA-1.2;/product0/8002950286;Texas Instruments;no;1280
LM2854MH-500;/product0/8002959701;Texas Instruments;no;950
LM3100MH;/product0/8006512925;Texas Instruments;no;1020
LM3151MH-3.3;/product0/8003360658;Texas Instruments;no;800
LM3488QMM;/product0/8003132327;Texas Instruments;no;720
LM34923MM;/product0/8009364437;Texas Instruments;no;770
LM3578AM;/product0/8009469221;Texas Instruments;no;560
LM3578AN;/product0/8002947411;Texas Instruments;no;340
LM3670MF-ADJ;/product0/8003072046;Texas Instruments;no;240
LM3671MF-ADJ;/product0/8002950320;Texas Instruments;no;260
LM3671TL-ADJ;/product0/8007644500;Texas Instruments;no;460
LM3674MF-1.8;/product0/8009937474;Texas Instruments;no;450
LM3674MF-ADJ;/product0/8002950322;Texas Instruments;no;260
LM43603PWP;/product0/8003074436;Texas Instruments;no;670
LM46001PWP;/product0/8002947887;Texas Instruments;no;1240
LM5000-3MTC;/product0/8002947461;Texas Instruments;no;750
LM5001IDQ1;/product0/8009256756;Texas Instruments;no;1420
LM5001SD;/product0/8007855390;Texas Instruments;no;2360
LM5002MA;/product0/8002950759;Texas Instruments;no;760
LM5006MM;/product0/8002953548;Texas Instruments;no;1070
LM5008AMM;/product0/8002948299;Texas Instruments;no;510
LM5008MM;/product0/8002949772;Texas Instruments;no;300
LM5009AMM;/product0/8003125747;Texas Instruments;no;640
LM5009MM;/product0/8002950348;Texas Instruments;no;320
LM5010AMH;/product0/8002951010;Texas Instruments;no;530
LM5010MH;/product0/8002950007;Texas Instruments;no;480
LM5010SD;/product0/8023535916;Texas Instruments;no;1260
LM5025MTC;/product0/8002950350;Texas Instruments;no;670
LM5085MY;/product0/8002952709;Texas Instruments;no;580
LM5088MH-2;/product0/8002952710;Texas Instruments;no;1010
LM5117PMH;/product0/8002953549;Texas Instruments;no;610
LM5122MH;/product0/8007754421;Texas Instruments;no;830
LM5181QNGURQ1;/product0/8008600097;Texas Instruments;no;1070
LM5575MH;/product0/8004329678;Texas Instruments;no;520
