Спицы петель от ноутбука от ноутбука asus K50-US;500 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/spitsy-pietiel-ot-noutbuka-ot-noutbuka-asus-k50us-64f726baab95ce34357d3603?source_view=search
Ноутбук Dell G3 3579;30000 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/noutbuk-dell-g3-3579-667ffa7c3491ef1ecc03e3ef?source_view=search
Apple MacBook Air 13 2024 M3 8/256GB Space Gray (MRXN3);103990 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/apple-macbook-air-13-2024-m3-8256gb-space-gray-mrxn3-664a70b8bb00e6db47011d06?source_view=search
Плата для ноутбука IALAA L20 LA-3631P;600 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/plata-dlia-noutbuka-ialaa-l20-la3631p-5c7e54011bee2b8e062459c8?source_view=search
Оперативная память для ноутбука sodium;1000 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/opierativnaia-pamiat-dlia-noutbuka-sodium-6677e9fe285992d09002b249?source_view=search
Ноутбук Huawei MateBook D15 BoM-WFP9 53013TUE;45000 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/noutbuk-huawei-matebook-d15-bomwfp9-53013tue-660c81faa507acbd750bfd64?source_view=search
Ноутбук fujitsu siemens amilo pi 2540;2375 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/noutbuk-fujitsu-siemens-amilo-pi-2540-5a9285af5eaa9e6e4261a942?source_view=search
Apple MacBook Air 15 2024 M3 8/512GB Space Gray (MRYN3);136990 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/apple-macbook-air-15-2024-m3-8512gb-space-gray-mryn3-664a70b6ca1ef29d4d0ef30c?source_view=search
Ноутбук Feedme 15,6 Intel I3 8gb;16000 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/noutbuk-feedme-156-intel-i3-8gb-669d82e725b5ffa9ee0876f4?source_view=search
Ноутбук dell Vostro 3500-4814;27000 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/noutbuk-dell-vostro-3500-35004814-66701b0cd2918044b8067584?source_view=search
подставка под ноутбук охлаждающая;1000 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/podstavka-pod-noutbuk-okhlazhdaiushchaia-668ef04b3dad4ae37d092314?source_view=search
Ноутбук ASUS X502C/Intel Pentium / 4Gb/ HDD 500Gb;9500 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/noutbuk-asus-x502cintel-pentium-4gb-hdd-500gb-6633500bc3488459b00b6e44?source_view=search
Apple MacBook Pro 16 M3 Pro 2023 36/512 Space Black (MRW23);268990 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/apple-macbook-pro-16-m3-pro-2023-36512-space-black-mrw23-658394e2f26b49c0aa0b85e1?source_view=search
Apple MacBook Pro 13 early ноутбук;19990 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/macbook-pro-13-early-noutbuk-6627b69e5c941f790f0e7ff9?source_view=search
"15.6"" Ноутбук Acer Aspire ES1-531-P10A черный";11987 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/156-noutbuk-acer-aspire-es1531p10a-chiernyi-63e6432b6a338208da5e5575?source_view=search
Ноутбук Samsung NP-Q45( на запчасти);1000 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/noutbuk-samsung-npq45-na-zapchasti-65e332d5ecbd1d8b950dd764?source_view=search
"Apple MacBook Air M1 13"" 2020 8/256GB SPACE GRAY (MGN63)";72490 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/apple-macbook-air-m1-13-2020-8256gb-space-gray-mgn63-643ad8108e8a3e0b4f29ef17?source_view=search
Матрица для ноутбука;1000 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/matritsa-dlia-noutbuka-668ea196ecb26dd4df097c54?source_view=search
Ноутбук Xiaomi XTK-E1561E (16/1000);50000 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/noutbuk-xiaomi-xtke1561e-161000-66b3605ce6b54200530ded00?source_view=search
Ноутбук Fujitsu Siemens C1110;4000 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/noutbuk-fujitsu-siemens-c1110-63333c4786a79f3fbc153ac3?source_view=search
Ноутбук HP Compaq nx9010, нерабочий;4200 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/noutbuk-hp-compaq-nx9010-nierabochii-65e2fdc3877ca8daf506faf4?source_view=search
"Apple MacBook Air M2 13"" 2022 8/256GB Silver (MLXY3)";94490 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/apple-macbook-air-m2-13-2022-8256gb-silver-mlxy3-66467c2f36ddafa984027176?source_view=search
Блок питания для ноутбука asus 19v 6.3a(120w);4000 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/blok-pitaniia-dlia-noutbuka-asus-19v-63a120w-63ea3aad277c945e57639573?source_view=search
Компьютер Aser Aspire 5600;5000 ₽;https://youla.ru/pushkin/kompyutery/noutbuki/kompiutier-aser-aspire-5600-66367a1ba5a6d0496605ef72?source_view=search
Ноутбук Packard Bell;8500 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/noutbuk-packard-bell-65e36ca323fd0b19bd0020f4?source_view=search
Apple MacBook Air 15 2023 M2 8/512GB Midnight (MQKX3);131990 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/apple-macbook-air-15-2023-m2-8512gb-midnight-mqkx3-652c537b6c956a049a149391?source_view=search
Ноутбук Huawei MateBook D 14 Nbl-WAQ9R;35000 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/noutbuk-huawei-matebook-d-14-nblwaq9r-6690f1b6c3b3a2ed360e6974?source_view=search
Ноутбук Lenovo Z50-70;15000 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/noutbuk-lenovo-z5070-66470e81604aa2369f05fce4?source_view=search
Ноутбук RoverBook;900 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/noutbuk-roverbook-5c782edd22a4492d41022492?source_view=search
Мощный ноутбук Asus i5/gt720/ssd;14500 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/moshchnyi-noutbuk-asus-i5gt720ssd-65f435feaaa6b00347028fbd?source_view=search
Apple MacBook Air 15 2024 M3 8/512GB Midnight (MRYV3);136990 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/apple-macbook-air-15-2024-m3-8512gb-midnight-mryv3-664a70b748eeee35e308cb12?source_view=search
Ноутбук Sony Vaio PCG-71211V;6750 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/noutbuk-sony-vaio-pcg71211v-66a8cd09f1117743cf0a21d2?source_view=search
Ноутбук Acer aspire 5530 по запчастям;1000 ₽;https://youla.ru/kolpino/kompyutery/noutbuki/acer-aspire-5530-po-zapchastiam-614251fb8355dc42f262e743?source_view=search
Ноутбук MSI M670(MS-6833B);2000 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/noutbuk-msi-m670ms6833b-66c08c438b8603bdb20c0ea5?source_view=search
Ноутбук HUAWEI matebook d14;42000 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/noutbuk-huawei-matebook-d14-66b91873ed341987100c552b?source_view=search
Apple MacBook Air 15 2023 M2 8/256 Starlight (MQKU3);114490 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/apple-macbook-air-15-2023-m2-8256-starlight-mqku3-652318e5bf184a1c423617f8?source_view=search
Ноутбук Fujitsu-Siemens Lifebook S6120D. Рабочий;3200 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/noutbuk-fujitsusiemens-lifebook-s6120d-rabochii-64304e7f5526f2277957501d?source_view=search
Ноутбук fujitsu siemens amilopro V3545 на запчасти;1000 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/noutbuk-fujitsu-siemens-amilopro-v3545-na-zapchasti-61d3297fe6574c3c5a2bc0fd?source_view=search
Аккумулятор на ноутбук asus f552c;500 ₽;https://youla.ru/pushkin/kompyutery/noutbuki/akkumuliator-na-noutbuk-asus-f552c-657038d523cbceb0a90222b3?source_view=search
Apple MacBook Pro 14 M3 2023 8/512 Space Gray (MTL73);151990 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/apple-macbook-pro-14-m3-2023-8512-space-gray-mtl73-658394dfaa86cc26dd01eaea?source_view=search
"15.6"" Ноутбук HUAWEI MateBook D 15 BoDE-WFH9 серый";40000 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/156-noutbuk-huawei-matebook-d-15-bodewfh9-sieryi-6682e8fd171a94c0990d68a6?source_view=search
Ноутбук Toshiba Satellite TK-57;2300 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/noutbuk-toshiba-satellite-tk57-666de1f7641b678709070b28?source_view=search
Ноутбук WIN11;7500 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/noutbuk-win11-673318261eabc272270ce744?source_view=search
"Apple MacBook Air M2 13"" 2022 8/256GB Starlight (MLY13)";94490 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/apple-macbook-air-m2-13-2022-8256gb-starlight-mly13-6455854b380778092e30166c?source_view=search
Игровой ноутбук ASUS ROG G752VS;50000 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/asus-rog-g752vs-6713d2cacbe53eccec02d44c?source_view=search
Ноутбук asus zenbook UX21E;20000 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/noutbuk-asus-ux21-63d2c0997d39936b2a22ced3?source_view=search
Ноутбук VOYO;24750 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/noutbuk-voyo-5e56539acf2045ab493930b3?source_view=search
"Apple MacBook Air M1 13"" 2020 8/256GB SILVER (MGN93)";73890 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/apple-macbook-air-m1-13-2020-8256gb-silver-mgn93-66ab16ac17577c7201033ca6?source_view=search
"Сенсорный ноутбук ips экран 11.6"" SSD трансформер";11500 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/siensornyi-noutbuk-ips-ekran-116-ssd-transformier-6721018960aa13cf7005f71b?source_view=search
Lenovo G560 i3/8/Nvidia/SSD+HDD/15'6;9000 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/lenovo-g560-i38nvidiassd+hdd156-67407acef9fb8ef46b0f4134?source_view=search
Игровой Acer, i7/16GB /SSD/FullHD/Nvidia;25000 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/ighrovoi-noutbuk-acer-va73-671fcb2f4ebd1f34ba0d3b24?source_view=search
"Asus ROG 15.6"" 16Gb AMD R9 8/16 RX6800m 12Gb 1 Tb";79990 ₽;https://youla.ru/pietierghof/kompyutery/noutbuki/asus-rog-156-16gb-amd-r9-816-rx6800m-12gb-1-tb-673f0c3af38cc6ad5908c43e?source_view=search
Apple MacBook Pro 13 M2 8/512 Silver (MNEQ3);132990 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/apple-macbook-pro-13-m2-8512-silver-mneq3-65650468c323051096017e8b?source_view=search
"Премиальный гигант Acer 17,3""GeForce 840M/i3-4005";12790 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/priemialnyi-ghighant-acer-173geforce-840mi34005-67268ab65920007e200e0200?source_view=search
Ноут;9000 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/nout-6720dca892461d65af04c83c?source_view=search
"CHUWI GemiBook Pro 14"" 8 Гб + 256 Гб SSD";6000 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/chuwi-gemibook-pro-14-8-gb-+-256-gb-ssd-671ab82d42c2e855920b5c58?source_view=search
"Игровой Asus 17,3"" на i5-4210U/GT820m/SSD";13790 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/ighrovoi-asus-173-na-i54210ugt820mssd-672f5904947898514a062f14?source_view=search
Apple MacBook Air 15 2024 M3 8/256GB Space Gray (MRYM3);125490 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/apple-macbook-air-15-2024-m3-8256gb-space-gray-mrym3-664a70b7564bd171de0ddba5?source_view=search
Macbook air 13 2015 /i5/8гб/128гб;23500 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/macbook-air-13-2015-i58ghb128ghb-671a7a5fdd0780e42c057704?source_view=search
Asus rog zephyrus g14;55000 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/asus-rog-zephyrus-g14-673bacf73f870b715b0b31c0?source_view=search
Acer i5-8300H/12GB/SSD512/GTX1050/ips;11400 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/acer-i58300h12gbssd512gtx1050ips-6720cd1b7e9f15f2fb0f8024?source_view=search
Игровой Dell Intel/8/NV820m/SSD/HDD/FHD;16999 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/ighrovoi-dell-intel8nv820mssdhddfhd-6658c9b865830d961d0d2911?source_view=search
"Apple MacBook Air M1 13"" 2020 8/256GB GOLD (MGND3)";73890 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/apple-macbook-air-m1-13-2020-8256gb-gold-mgnd3-66ab16accc6f3d10f8047fe7?source_view=search
Hp 15-b052sr i3;13000 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/hp-15b052sr-i3-65aecfe55ca1f11c5c073a57?source_view=search
Игровой HP i7/SSD/16Gb/GTX 850M-4gb;20000 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/ighrovoi-hp-i7ssd16gbgtx-850m4gb-6739ce4b40f2c097c009e764?source_view=search
Lenovo ideapad FLEX 4-1580 signature edition;15000 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/noutbuk-lenovo-ideapad-141580-signature-edition-5fcf666b4e51d07df13a4670?source_view=search
Игровой HP i5/8/Radeon/SSD+HDD/15'7;9499 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/ighrovoi-hp-i58radeonssd+hdd157-67141d5a3837fe15330f90b4?source_view=search
Apple MacBook Pro 14 M3 2023 8/1TB Space Black (MTL83);158990 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/apple-macbook-pro-14-m3-2023-81tb-space-black-mtl83-658394e1ca70cc833601c50c?source_view=search
Игровой Lenovo Legion R9000P ARH7H;130000 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/lenovo-legion-r9000p-arh7h-6716d897e0a252e69707e2b4?source_view=search
Aser 5220;6000 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/aser-5220-5f5efacd683e4a534a29df72?source_view=search
Кейс для MacBook Cozistyle Smart Sleeve 11;5580 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/kieis-dlia-macbook-cozistyle-smart-sleeve-11-58dce1e6074b3e13006f35a2?source_view=search
ASUS X200ca Intel/4/HD/SSD;7499 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/asus-x200ca-intel4hdssd-67080704e697e7bc0105f394?source_view=search
"Apple MacBook Air M2 13"" 2022 8/256GB Midnight Black(MLY33)";93490 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/apple-macbook-air-m2-13-2022-8256gb-midnight-blackmly33-643ad80f7139676a7f0b3310?source_view=search
Acer aspire v3 331;8500 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/acer-aspire-v3-331-6709508c6a2ec1e04b0cf0d4?source_view=search
honor MagicBook X 15;27000 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/honor-magicbook-x-15-672bd14c72975a01d50ca144?source_view=search
Huawei matebook D15;26900 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/huawei-matebook-d15-671a6b7338b14103920bd794?source_view=search
HUAWEI MateBook 14S HKFG-X (СЕНСОРНЫЙ ЭКРАН);79999 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/huawei-matebook-14s-hkfgx-siensornyi-ekran-666c6085030a11350b0cec85?source_view=search
Apple MacBook Air 15 2024 M3 8/512GB Starlight (MRYT3);137490 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/apple-macbook-air-15-2024-m3-8512gb-starlight-mryt3-664a70b7bb00e6db47011cf9?source_view=search
MacBook Air M2 2022;83000 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/macbook-air-m2-2022-67324ae7b8116886b90e24b4?source_view=search
Aser V5-571G;10000 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/aser-v5571g-662d5902cc9ab766b10d8284?source_view=search
Apple macbook pro 16 2019 i7/16 gb/ 512gb;58000 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/apple-macbook-pro-16-2019-i716-gb-512gb-6733632a42fc5675b70b359f?source_view=search
MacBook Pro 13,3;14000 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/macbook-pro-133-672b9ea9b1d6d4753d09fc47?source_view=search
"Apple MacBook Air M2 13"" 2022 8/256GB Space Gray(MLXW3)";93490 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/apple-macbook-air-m2-13-2022-8256gb-space-graymlxw3-66467c2e7e135c5e8d05bc4d?source_view=search
Asus ROG zephyrus 14;70000 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/asus-rog-zephyrus-14-6728a23da6600269130f2214?source_view=search
"Asus 17,3"" с 8гб озу/500гб/N2940";7390 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/asus-173-s-8ghb-ozu500ghbn2940-6731184e4eac0c571a0129a4?source_view=search
Thunder Robot WildHunter;72000 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/thunder-robot-wildhunter-673492227a3e81254c00ce64?source_view=search
hp 240 g8 2v0l6es;27000 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/noutbuk-hp-240-g8-2v0l6es-67068e4c55df49d8b1028733?source_view=search
Apple MacBook Air 15 2023 M2 8/256 Space Gray (MQKP3);115990 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/apple-macbook-air-15-2023-m2-8256-space-gray-mqkp3-652318e59deaf63e510c45e1?source_view=search
MacBook Pro 13 8 gb\ 256 gb (2020);54000 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/macbook-pro-13-8-gb-256-gb-2020-66e40db9b15876c0690173cf?source_view=search
Lenovo G500S 4GB/500GB;6990 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/lenovo-g500s-4gb500gb-673d7a3cde67220d3c06bfe4?source_view=search
ASUS FX705;27000 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/asus-fx705-67358123f2e5d6e3dc0b168a?source_view=search
Apple macbook air 2020 intel;48000 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/apple-macbook-air-2020-intel-672f1f666a509bfc39024204?source_view=search
Apple MacBook Pro 16 2023 M2 Pro 16/1024 Space Gray (MNW93);226490 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/apple-macbook-pro-16-2023-m2-pro-161024-space-gray-mnw93-6719a9ee970f5b128e03c2f8?source_view=search
Asus x554lj;11600 ₽;https://youla.ru/kolpino/kompyutery/noutbuki/asus-x554lj-6730a5e0d7eb6f9d2f0de9e4?source_view=search
Asus i5-4200U/12GB/SSD120/1TB/GeForce 740M;19990 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/asus-i54200u12gbssd1201tbgeforce-740m-6720ce28f189d841ca043794?source_view=search
Lenovo g550;3500 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/lenovo-g550-6474f83cfc47ea1c124f71a3?source_view=search
Премиальный Asus на i7-3537U/GT720m/8ГБ ОЗУ;12790 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/noutbuk-dlia-ighr-asus-na-i73537ugt720m8gb-ozu-67295b09432c717ceb0c61e4?source_view=search
Apple MacBook Pro 16 M3 Max 2023 48/1TB Space Black (MUW63);370990 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/apple-macbook-pro-16-m3-max-2023-481tb-space-black-muw63-658394e3e7afb72e0e01c9f3?source_view=search
Сенсорный Dell Latitude Core i7 16/512;27000 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/siensornyi-dell-latitude-core-i7-16512-673d24e08a4f7df89101be27?source_view=search
"Ультрабук Acer Swift 3 SF314-52-5425, 14""";23500 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/ultrabuk-acer-swift-3-sf314525425-14-6733be6c4fc7a8c3b00db804?source_view=search
HP TrueVision HD Pavilion dv6;9876 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/hp-truevision-hd-pavilion-dv6-672516734cfc09073603fcae?source_view=search
Lenovo 80xv;9000 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/lenovo-80xv-6722b51939111c772b08a416?source_view=search
DELL N5010 i3/6/Radeon/500/15'6;8500 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/dell-n5010-i36radeon500156-67012ffb1b1411054506f985?source_view=search
Apple MacBook Air 13'', M1, 16Гб/256 Гб, 2020;89990 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/apple-macbook-air-13-m1-16gb256-gb-2020-67066f697385fb49750f9f91?source_view=search
Lenovo ideapad L340 gaming;36000 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/lenovo-ideapad-l340-gaming-66fe7f338835345ab40d1d84?source_view=search
"Apple Macbook Air 15"" M2 512Gb";124500 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/apple-macbook-air-15-m2-512gb-66df8c5a3764dd46290e56a4?source_view=search
MacBook Pro 13 A1502 Retina i5, 8 Gb, SSD 128 Gb;46000 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/macbook-pro-13-a1502-retina-i5-8-gb-ssd-128-gb-6249f1e9b838280e64745a89?source_view=search
Macbook Pro 15” 2018;69000 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/macbook-pro-15-2018-6696ee785b67dabbda09d61a?source_view=search
Acer TM P256 Core i5 6 GB Производительный;22000 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/acer-tm-p256-core-i5-6-gb-proizvoditielnyi-5de67282920482370e27d29d?source_view=search
HP Core i5 4 GB 15;11200 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/hp-core-i5-4-gb-15-5de0bbc6a80e2f6ec52520cf?source_view=search
Игровой Белоснежный Asus с GeForce GT520MX;6790 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/ighrovoi-bielosniezhnyi-asus-s-geforce-gt520mx-66baac576bbbff39db0e9314?source_view=search
Macbook pro;11500 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/macbook-pro-5c0fbeec0fff81a263547812?source_view=search
Asus G752 Intel Сore i7 16 GB;89500 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/asus-g752-intel-sore-i7-16-gb-5dde7e78686bc4d19539092e?source_view=search
Hp Игровой Зверь 4ядра 8гига две видео карты;5500 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/hp-ighrovoi-zvier-4iadra-8ghigha-dvie-vidieo-karty-6702f10f8b53e8bd7c04d094?source_view=search
Asus A551 Core i7 8 GB Производительный;36000 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/asus-a551-core-i7-8-gb-proizvoditielnyi-5de672776065ba5c3a0507da?source_view=search
"Премиальный 17,3"" Acer на i5-5200U/GT820m/500гб";14790 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/priemialnyi-acer-173-na-i55200ugt820m500ghb-673b10ab8101731f34057848?source_view=search
Lenovo ThinkPad L420 Intel Сore i3 4 GB;13500 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/lenovo-thinkpad-l520-intel-sore-i3-4-gb-5ddbe729686bc423c837a0ad?source_view=search
Dell E6420 Сore i5;14900 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/dell-latitude-e6420intel-sore-i5-5dd7c26ec3e45616eb30fae6?source_view=search
Dell Precision M4500 Сore i5 4 GB;16500 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/dell-precision-m4500-intel-sore-i5-4-gb-5ddbe728920482409e29e4a4?source_view=search
Lenovo IdeaPAd 100 Intel Celeron 4 GB Очень качественный;11300 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/lenovo-ideapad-100-intel-celeron-4-gb-ochien-kachiestviennyi-5de67278920482370e27d147?source_view=search
"Бизнес-серия 17,3"" НР на i5-4210U/R5 M255/500гб";13790 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/biznies-sieriia-hp-173-na-i54210ur5-m255500ghb-673b117c271ac5c2cf04f975?source_view=search
Игровой HP на i3-2310M/HD7400m/4гб озу;6790 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/ighrovoi-hp-na-i32310mhd7400m4ghb-ozu-672132ded0f0c4c80f078ed6?source_view=search
Asus X552EA AMD E1 4 GB Производительный;11200 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/asus-x552ea-amd-e1-4-gb-proizvoditielnyi-5de67278047cb179e50033e1?source_view=search
HP Folio 1040 Elitebook Intel Core i5 8 GB;27900 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/hp-folio-1040-elitebook-intel-core-i5-8-gb-5dde7e78575fb83ee70cd35d?source_view=search
Asus ROG GL502VM Core i7 16 GB;69000 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/asus-rog-gl502vm-core-i7-16-gb-5de0bbc692048218b056b682?source_view=search
"Шустрый 4гб озу IPS FHD экран 14"" windows 11 офис";8900 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/shustryi-4ghb-ozu-ips-fhd-ekran-14-windows-11-ofis-673b5bc6b554586e8508ec2f?source_view=search
Lenovo T450 Thinkpad Intel Core i5 8 GB;22900 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/lenovo-t450-thinkpad-intel-core-i5-8-gb-5dde7e7e6065ba4da0735edd?source_view=search
Apple Macbook air 11 i7/4/256;15999 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/apple-macbook-air-11-i74256-671355b49497aa900a0510ac?source_view=search
Asus F556 Сore i7 8 GB;36500 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/asus-f556-intel-sore-i7-8-gb-5ddbe72ec3e4566b6a3a1348?source_view=search
Asus R517 Intel Pentium 4 GB;12000 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/asus-r517-intel-pentium-4-gb-5dde7e7b686bc4d195390960?source_view=search
Huawei MateBook D 16 2024;60000 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/huawei-matebook-d-16-2024-66bb3c0d9ef91271940c9391?source_view=search
Lenovo thinkpad;15000 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/lenovo-thinkpad-673ada685d183296ee040eb4?source_view=search
Mechrevo XMG RTX 4070 i9 13900hx 32Gb/1Tb;199900 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/mechrevo-xmg-rtx-4070-i9-13900hx-653276a0ee6afbe3df0323bb?source_view=search
HP Probook 6550b Core i5 4 GB;10790 ₽;https://youla.ru/sankt-peterburg/kompyutery/noutbuki/hp-probook-6550b-intel-core-i5-4-gb-5dd7c26f575fb828020cd960?source_view=search
